-3	-1	-2
-3	0	-1
-2	0	-3
-2	0	-4
-3	0	-2
-2	0	-1
-2	-1	-2
-2	0	-2
-3	0	-3
-2	0	-2
-3	-1	-2
-2	0	-1
-3	-1	-2
-2	-1	-1
-3	0	-2
-3	0	-1
-3	-1	-2
-3	-1	-1
-3	-1	-3
-3	0	-3
-2	-1	-1
-2	0	-1
-3	-1	-2
-3	0	-2
-2	-1	-3
-1	0	-2
-3	-1	-2
-3	0	-2
-3	-1	-2
-3	0	-1
-3	-1	-3
-3	0	-3
-3	0	-3
-2	0	-3
-3	-1	-3
-3	-1	-2
-3	-1	-2
-2	0	-2
-3	0	-2
-3	0	-2
-3	0	-2
-3	0	-1
-4	0	-2
-4	0	-2
-4	0	-2
-3	0	-1
-3	-1	-3
-3	0	-4
-3	-1	-2
-3	-1	-1
-3	-1	-2
-3	0	-2
-3	-1	-2
-2	-1	-1
-4	-1	-2
-3	-1	-2
-3	-1	-2
-3	0	-2
-4	-1	-3
-3	-1	-3
-3	-1	-2
-3	0	-1
-3	0	-3
-2	0	-2
-4	0	-3
-3	0	-2
-3	-1	-2
-3	-1	-2
-3	-1	-2
-2	0	-1
-4	-1	-2
-3	0	-2
-4	-1	-2
-3	0	-2
-4	-1	-1
-4	0	-1
-4	-1	-2
-3	-1	-1
-4	-1	-3
-4	-1	-3
-3	0	-1
-2	0	-1
-4	0	-2
-4	0	-1
-4	-1	-2
-3	0	-1
-4	-1	-3
-4	-1	-3
-4	-1	-2
-3	0	-2
-4	-1	-2
-4	-1	-1
-4	-1	-2
-3	0	-1
-5	-1	-3
-4	-1	-3
-4	0	-3
-4	0	-3
-3	-1	-2
-3	0	-2
-4	-1	-2
-3	0	-1
-4	-1	-2
-4	-1	-2
-4	-1	-2
-3	0	-2
-4	-1	-3
-3	0	-3
-4	0	-2
-3	0	-1
-5	0	-3
-4	1	-3
-4	-1	-2
-3	0	-2
-4	-1	-2
-3	-1	-2
-3	-1	-2
-3	-1	-1
-4	-1	-3
-4	0	-3
-3	-1	-2
-3	-1	-1
-4	-1	-2
-3	0	-1
-4	0	-2
-3	0	-1
-3	-1	-3
-3	-1	-4
-4	-1	-2
-3	-1	-1
-5	-1	-2
-4	0	-2
-4	-1	-2
-4	0	-1
-4	0	-3
-3	0	-3
-4	0	-2
-3	0	-1
-4	-1	-2
-3	0	-2
-4	-1	-2
-3	0	-1
-4	-1	-2
-4	0	-2
-3	-1	-2
-3	0	-1
-4	-1	-2
-3	0	-2
-4	-1	-2
-4	-1	-1
-4	0	-3
-3	0	-3
-4	0	-3
-3	0	-2
-4	-1	-2
-3	-1	-2
-3	-1	-3
-3	0	-2
-4	-1	-2
-3	-1	-1
-3	-1	-2
-3	0	-1
-4	-1	-2
-3	-1	-2
-4	0	-2
-3	0	-1
-3	-1	-2
-3	0	-2
-3	0	-2
-3	0	-2
-3	-1	-2
-3	-1	-1
-3	-1	-2
-3	0	-1
-3	-1	-2
-3	-1	-2
-3	0	-2
-2	0	-1
-2	-1	-3
-2	-1	-3
-3	-1	-2
-2	0	-1
-3	-1	-2
-3	-1	-2
-3	-1	-2
-2	0	-1
-2	-1	-2
-2	0	-2
-2	-1	-2
-1	-1	-1
-3	-1	-3
-3	0	-3
-2	0	-2
-2	0	-2
-3	-1	-2
-2	-1	-2
-2	-1	-2
-1	0	-2
-3	-1	-2
-2	0	-2
-3	-1	-2
-3	0	-1
-2	-1	-2
-2	-1	-2
-2	-1	-2
-1	-1	-1
-3	-1	-2
-3	-1	-2
-2	-1	-2
-1	-1	-2
-2	-1	-1
-1	0	-1
-1	-2	-2
-1	-1	-1
-2	-1	-2
-2	-1	-2
-1	-1	-2
-1	0	-1
-2	-1	-3
-2	0	-3
-2	-2	-2
-1	-1	-2
-2	-1	-3
-1	-1	-2
-1	-1	-2
-1	-1	-1
-1	-1	-2
0	-1	-2
-1	0	-2
-1	0	-1
-1	-1	-2
0	0	-1
0	0	-1
1	0	-1
1	1	0
1	1	1
2	2	2
3	2	3
3	3	3
4	4	4
5	4	6
6	5	7
7	6	7
8	7	8
9	8	8
10	9	9
11	11	11
12	12	12
14	13	14
15	14	15
16	15	15
17	17	17
18	15	17
19	17	17
20	19	20
21	19	21
23	21	23
25	21	25
25	24	24
25	25	25
28	25	27
29	24	28
29	28	28
29	29	28
31	29	30
31	29	31
32	32	32
33	33	32
34	32	33
35	33	33
36	34	34
37	35	35
38	35	37
39	35	38
39	38	36
40	39	37
40	38	38
41	38	39
41	40	38
41	41	39
42	40	40
43	41	41
42	41	39
42	41	40
43	41	42
44	41	43
43	43	40
44	43	41
44	42	41
44	43	41
44	44	42
44	45	42
44	43	42
45	43	43
44	44	42
44	44	42
44	44	43
44	44	44
44	44	43
44	45	43
44	43	42
45	43	43
44	43	42
44	44	43
43	43	41
44	44	41
44	44	41
44	45	41
44	43	41
45	43	41
44	44	41
44	45	41
44	44	41
44	44	41
43	44	38
44	45	38
44	43	39
44	43	39
44	44	37
44	44	37
43	44	37
43	44	38
44	43	37
44	44	37
43	43	36
44	44	36
43	43	35
43	44	36
43	43	35
44	43	35
44	44	34
44	45	34
43	44	33
44	44	33
43	43	31
44	44	31
43	43	31
44	44	32
43	44	30
43	45	30
44	43	30
44	44	30
44	44	29
44	44	28
44	43	27
44	43	28
44	43	25
44	44	25
44	44	25
45	44	26
44	43	25
44	44	25
44	43	26
45	43	27
44	44	25
44	45	24
44	43	25
44	43	26
44	44	25
44	44	25
44	42	25
45	43	26
43	43	24
44	43	24
44	43	25
44	44	25
43	44	25
44	45	25
44	44	26
45	44	27
44	44	24
44	44	24
44	43	26
45	43	27
44	43	24
44	44	24
43	43	25
44	43	25
44	44	25
44	45	25
44	43	26
44	43	27
43	43	24
43	43	24
43	44	25
44	44	26
43	44	24
44	45	24
44	44	26
44	44	27
43	44	24
44	45	25
44	44	25
45	44	26
43	44	24
43	44	24
44	44	25
44	44	25
44	44	25
44	44	24
44	44	26
44	44	27
44	44	25
44	44	25
44	43	26
45	43	27
43	44	24
44	44	24
43	43	25
44	43	26
43	43	24
43	44	24
44	43	26
44	44	27
44	43	24
44	44	25
44	43	25
44	43	26
44	44	25
44	45	25
43	44	25
43	44	25
43	43	25
43	44	25
43	44	25
44	44	26
43	44	24
44	44	24
44	44	25
45	44	26
43	44	24
43	45	24
44	44	25
45	44	26
43	43	25
44	43	25
44	43	25
45	43	25
43	44	24
44	44	24
44	43	26
45	43	27
44	43	24
44	44	24
43	43	26
44	43	27
44	43	24
44	44	25
43	43	26
44	44	27
44	43	24
44	44	24
43	43	24
44	43	25
43	44	25
44	44	25
43	43	25
44	43	26
43	43	25
44	44	25
44	43	26
44	43	27
43	43	24
43	44	25
43	43	25
44	43	26
43	44	25
44	45	25
44	43	26
44	44	27
44	43	25
44	44	25
44	43	25
44	44	25
43	43	25
43	44	25
44	44	25
44	44	25
43	44	24
44	44	24
44	43	25
44	44	26
43	44	24
43	44	24
44	43	25
45	43	26
44	44	24
44	45	24
43	43	25
44	43	26
43	44	24
43	44	24
44	43	26
45	44	27
44	43	25
44	44	25
44	43	26
44	43	27
44	44	25
44	45	25
43	44	25
43	44	26
44	43	24
44	44	25
44	43	25
45	43	26
44	44	24
44	44	24
43	43	25
44	44	26
44	44	24
44	45	24
44	43	24
45	43	25
44	43	24
44	43	24
44	43	25
45	43	26
43	43	24
44	44	24
44	43	25
44	43	27
44	43	25
44	43	25
44	43	25
44	44	26
44	43	25
44	44	25
44	43	26
44	43	27
44	43	24
44	44	24
43	43	25
44	43	26
43	43	24
43	43	25
44	43	25
45	43	26
44	43	24
44	43	24
44	43	25
44	43	25
44	43	24
44	44	24
44	42	26
44	43	27
44	43	25
44	44	25
44	43	26
44	43	27
43	43	24
44	44	24
44	44	24
44	44	25
44	43	25
44	43	25
43	43	25
44	44	26
43	43	24
44	43	24
44	44	25
45	44	25
44	43	24
44	44	24
43	43	24
44	43	25
44	43	25
44	44	25
43	43	26
44	44	27
43	44	24
43	44	24
44	43	25
44	44	25
44	44	25
44	44	25
43	43	25
44	44	26
43	44	24
43	45	25
43	43	25
44	44	26
44	44	25
44	44	25
44	42	24
45	43	25
43	43	24
44	44	24
43	44	26
44	44	27
44	44	24
44	44	24
43	42	25
44	43	25
43	44	24
44	45	24
44	43	25
44	43	25
43	43	25
44	43	25
43	43	26
44	43	27
44	44	25
44	45	25
44	43	25
45	43	27
43	44	24
43	44	25
43	43	26
44	43	27
44	43	25
44	44	25
44	44	25
44	44	26
44	44	24
44	44	24
44	43	25
44	44	25
43	44	25
44	44	25
44	43	25
45	43	26
44	43	25
44	44	25
44	43	25
45	44	25
44	44	24
44	45	25
44	43	25
45	43	26
44	44	24
44	45	24
44	43	25
44	43	26
44	44	24
44	44	25
44	43	24
44	44	25
44	43	25
44	43	25
43	43	25
44	43	26
43	44	24
43	44	24
44	44	25
45	44	25
43	44	24
43	44	24
43	44	25
44	44	26
43	43	24
44	44	24
44	43	24
44	44	25
43	44	25
44	45	25
44	43	25
45	44	26
44	44	25
44	44	25
43	43	26
44	44	27
44	43	24
44	44	25
44	43	25
45	43	26
44	44	25
44	45	25
44	43	24
45	44	25
44	43	24
44	44	24
44	43	25
45	43	25
43	44	25
43	44	25
43	43	26
44	43	27
43	44	24
44	44	24
44	43	25
45	43	27
44	43	24
44	44	24
43	43	26
44	43	27
44	43	24
44	44	24
44	43	26
45	44	27
44	43	24
44	44	24
44	43	25
44	43	25
43	43	25
43	44	25
44	43	26
45	44	27
43	43	24
44	44	24
44	43	25
45	44	26
44	43	25
44	43	25
44	43	26
44	44	27
44	43	25
44	44	25
43	43	25
44	43	26
43	44	24
43	44	24
43	43	25
44	43	25
43	43	24
44	44	24
43	43	25
44	44	27
44	43	24
44	43	24
44	43	25
44	43	25
44	43	25
44	44	25
44	43	25
44	43	26
43	43	24
44	44	24
44	43	26
45	43	27
44	43	24
44	44	25
44	43	26
44	44	27
43	43	24
43	44	24
43	43	25
44	43	26
43	44	24
44	44	25
43	43	25
44	43	25
44	43	24
44	43	24
44	43	25
44	44	27
43	44	24
44	45	24
43	43	24
44	43	25
44	44	25
44	45	25
44	43	26
44	43	27
43	44	24
43	45	24
44	44	25
45	44	26
43	43	24
44	43	24
44	43	26
44	44	27
44	43	25
44	44	25
43	43	25
44	44	26
44	43	24
44	43	24
44	43	26
45	43	26
43	44	25
43	45	25
44	43	26
45	43	27
43	44	24
44	44	24
43	43	25
44	44	26
43	43	24
44	43	24
44	44	24
44	44	25
43	43	25
44	43	24
44	43	25
44	44	26
43	43	24
44	44	24
44	43	25
44	43	26
44	43	25
44	44	25
44	42	26
44	43	27
44	44	24
44	45	24
44	43	25
45	43	26
43	43	24
43	44	24
43	43	25
44	43	26
44	43	24
44	44	25
44	43	25
44	43	26
44	43	25
44	44	25
43	44	24
44	44	25
44	44	24
44	45	24
44	43	25
45	43	27
44	43	24
44	44	25
43	43	25
44	43	26
44	43	24
44	43	24
44	43	25
44	43	26
44	43	24
44	43	24
43	44	26
44	44	27
44	44	24
44	45	24
44	43	26
44	44	27
44	43	24
44	44	25
43	43	25
44	43	25
43	43	24
44	44	24
44	44	25
45	44	26
44	43	24
44	44	25
44	43	25
45	44	25
43	43	24
43	44	24
44	44	25
44	44	26
44	44	24
44	44	24
44	43	25
44	43	25
43	43	24
44	44	24
43	43	26
44	43	27
44	43	24
44	44	25
44	44	25
44	44	25
44	44	24
44	44	24
44	43	26
45	43	27
44	43	25
44	44	25
44	44	25
44	44	25
43	43	24
43	44	24
44	43	26
44	43	27
43	43	25
44	44	25
44	43	25
44	43	25
44	43	24
44	44	24
44	43	26
44	43	27
43	43	24
44	44	25
44	44	25
45	44	25
44	43	25
44	44	24
43	44	25
44	44	27
44	44	24
44	45	24
44	43	25
44	43	25
43	43	25
44	44	25
43	43	26
44	43	27
44	44	24
44	45	24
44	44	25
44	44	25
43	43	24
43	43	24
43	43	26
44	43	27
44	44	24
44	45	24
44	43	25
44	43	26
44	43	24
44	44	24
44	43	25
44	43	25
43	44	24
44	45	24
43	44	25
44	44	27
43	43	24
44	44	24
43	43	25
44	44	26
44	43	24
44	43	24
44	43	25
45	43	25
44	44	24
44	44	24
44	43	25
45	44	26
43	43	24
44	44	25
43	43	25
44	43	26
43	44	24
44	44	24
44	43	25
44	43	26
44	43	25
44	43	24
43	43	25
44	43	26
44	43	24
44	43	25
44	43	26
44	43	27
44	44	24
44	45	24
44	43	25
44	44	26
43	43	25
43	44	24
43	43	25
44	43	26
44	44	25
44	45	25
