2023	59	-2
2024	61	-3
2025	61	-2
2026	60	-3
2027	60	-2
2028	61	-2
2029	61	-2
2030	60	-4
2031	59	-3
2032	61	-2
2033	61	-2
2034	61	-3
2035	61	-2
2036	61	-2
2037	62	-3
2038	60	-4
2039	60	-2
2040	61	-2
2041	61	-2
2042	61	-3
2043	61	-3
2044	61	-4
2045	62	-4
2046	60	-3
2047	60	-2
2048	61	-4
2049	61	-4
2050	60	-2
2051	60	-2
2052	61	-2
2053	61	-2
2054	60	-3
2055	60	-3
2056	61	-3
2057	62	-3
2058	60	-1
2059	60	-1
2060	61	-2
2061	61	-4
2062	61	-4
2063	61	-4
2064	61	-3
2065	61	-2
2066	60	-2
2067	59	-2
2068	61	-2
2069	62	-3
2070	60	-3
2071	60	-2
2072	61	-2
2073	61	-3
2074	60	-3
2075	59	-2
2076	60	-3
2077	61	-3
2078	59	-4
2079	59	-2
2080	61	-3
2081	62	-3
2082	60	-3
2083	60	-2
2084	61	-2
2085	61	-2
2086	61	-3
2087	61	-2
2088	61	-3
2089	61	-4
2090	59	-3
2091	59	-2
2092	61	-2
2093	61	-3
2094	60	-1
2095	59	-1
2096	61	-2
2097	62	-3
2098	59	-2
2099	59	-2
2100	62	-2
2101	62	-3
2102	60	-3
2103	60	-3
2104	61	-4
2105	61	-4
2106	61	-3
2107	61	-2
2108	61	-2
2109	62	-3
2110	60	-3
2111	59	-2
2112	61	-2
2113	61	-3
2114	61	-3
2115	61	-3
2116	61	-3
2117	61	-3
2118	60	-3
2119	59	-2
2120	61	-2
2121	61	-3
2122	60	-3
2123	60	-3
2124	61	-3
2125	61	-2
2126	60	-3
2127	60	-3
2128	61	-2
2129	61	-2
2130	60	-3
2131	59	-2
2132	61	-2
2133	62	-4
2134	60	-2
2135	59	-2
2136	61	-1
2137	61	-2
2138	60	-2
2139	59	-1
2140	61	-3
2141	61	-4
2142	60	-3
2143	59	-2
2144	61	-3
2145	62	-3
2146	61	-2
2147	61	-1
2148	61	-2
2149	61	-2
2150	60	-3
2151	60	-2
2152	61	-2
2153	62	-3
2154	61	-3
2155	61	-2
2156	61	-3
2157	62	-3
2158	60	-2
2159	60	-2
2160	61	-4
2161	61	-4
2162	60	-3
2163	60	-3
2164	61	-4
2165	61	-4
2166	60	-2
2167	59	-2
2168	61	-3
2169	61	-4
2170	60	-3
2171	60	-3
2172	61	-3
2173	61	-4
2174	60	-3
2175	59	-2
2176	61	-2
2177	61	-3
2178	60	-3
2179	59	-2
2180	61	-3
2181	61	-3
2182	61	-4
2183	61	-3
2184	61	-3
2185	61	-4
2186	60	-3
2187	60	-2
2188	61	-4
2189	61	-4
2190	60	-3
2191	60	-2
2192	61	-3
2193	61	-3
2194	60	-4
2195	60	-3
2196	61	-3
2197	61	-4
2198	60	-3
2199	59	-2
2200	61	-3
2201	61	-2
2202	61	-2
2203	61	-2
2204	61	-2
2205	61	-3
2206	61	-4
2207	61	-3
2208	61	-2
2209	62	-3
2210	61	-3
2211	60	-3
2212	61	-3
2213	62	-2
2214	60	-3
2215	59	-2
2216	60	-3
2217	61	-2
2218	60	-4
2219	60	-2
2220	61	-2
2221	61	-2
2222	60	-3
2223	59	-3
2224	61	-4
2225	62	-4
2226	60	-3
2227	60	-3
2228	61	-4
2229	61	-4
2230	61	-4
2231	61	-3
2232	61	-3
2233	61	-3
2234	60	-3
2235	59	-3
2236	61	-2
2237	61	-2
2238	59	-3
2239	59	-3
2240	61	-3
2241	62	-4
2242	60	-4
2243	60	-3
2244	61	-3
2245	62	-2
2246	60	-3
2247	59	-2
2248	61	-2
2249	62	-2
2250	60	-4
2251	60	-2
2252	61	-3
2253	61	-3
2254	60	-3
2255	59	-2
2256	61	-3
2257	61	-3
2258	60	-3
2259	60	-2
2260	61	-2
2261	61	-3
2262	60	-3
2263	59	-3
2264	61	-2
2265	61	-3
2266	60	-2
2267	60	-2
2268	61	-3
2269	61	-4
2270	60	-3
2271	59	-2
2272	61	-2
2273	61	-2
2274	60	-3
2275	60	-2
2276	61	-3
2277	61	-4
2278	60	-3
2279	59	-3
2280	61	-4
2281	61	-4
2282	60	-3
2283	60	-2
2284	61	-2
2285	62	-3
2286	60	-3
2287	60	-3
2288	61	-3
2289	61	-4
2290	59	-4
2291	59	-3
2292	61	-2
2293	62	-3
2294	61	-3
2295	61	-2
2296	61	-3
2297	62	-2
2298	60	-1
2299	60	-1
